,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
3490,"1496322,00","1496322,00","1496322,00","332528,00","332528,00","332528,00","0,00","0,00","0,00","674486,00","674486,00","674486,00","0,00","0,00","0,00","1496322,00","217773,00","1,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","349108,00","182724,00","5926172,00","0,00","9,00","169409,00","0,00","0,00","0,00","433937,00","433937,00","433937,00","34714,98","34714,98","34714,98","0,00","0,00","0,00","0,00","34714,98","34714,98","34714,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3494,"15222748,00","15222748,00","15222748,00","7477590,00","7477590,00","7477590,00","0,00","0,00","0,00","7593101,00","7593101,00","7593101,00","0,00","0,00","0,00","15222748,00","95616,00","1,00","0,00","10105499,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11996269,00","18507940,00","33821365,00","5538930,00","5042038,00","30202261,00","79318,00","79318,00","79318,00","194417,00","194417,00","194417,00","15553,36","15553,36","15553,36","0,00","0,00","0,00","0,00","15553,36","15553,36","15553,36","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3495,"108141,00","108141,00","108141,00","102960,00","102960,00","102960,00",,,,"2136761,00","2087078,00","2087078,00",,,,"108141,00","37538,00","0,99",,"1547466,00",,,,,,,,,,"41,00","2224254,00","607345,00","612162,00",,"518988,00","522158,00","88718,00","88718,00","88718,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3499,"2668696,00",,"2668696,00","106597,00",,"106597,00",,,,"415985,00",,"415985,00",,,,"2668696,00",,"1,00",,,,,,,,,,,,,,"2773942,00","3283825,00",,,"3395648,00",,,,"111008,00",,"111008,00","7643,66","7643,66","7643,66",,,,,"7643,66","7643,66","7643,66",,,,,,,,,,,,,,,,"1236,98",,,,,,,,
3500,"987125,00","987125,00","987125,00","965150,00","965150,00","965150,00","0,00","0,00","0,00","27932012,00","27932012,00","27932012,00","0,00","0,00","0,00","987125,00","115350,00","0,98","0,00","18593164,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","950758,00","1820588,00","3624641,00","5027366,00","1842637,00","2558320,00","20997,00","20997,00","20997,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3505,"193050,00",,"193050,00",,,,,,,"138780,00",,"138780,00",,,,"193050,00","840,00","1,06",,,,,,,,,,,,,,"52249,00","224969,00",,,"26807,00","49725,00",,"49725,00","32688,00",,"32688,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2615,00",,,,,,,,
3507,"6112,00",,"6112,00","10800,00",,"10800,00",,,,"255995,00",,"255995,00",,,,"6112,00",,"1,00",,,,,,,,,,,,,,"60096,00","64642,00",,,"13419,00","20657,00",,"20657,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3508,"288037,00",,,"118864,00",,,,,,"98006,00",,,,,,"288037,00",,"1,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,"959566,00","742238,00",,
3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"320230,00",,"651209,00"
3510,"8821676,00",,,"70557,00",,,"0,00",,,"798481,00",,,"50,00",,,"8821676,00","91603,00","0,99","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9371376,00","5778770,00","0,00",
3511,"401931,00",,,"34867,00",,,"0,00",,,"34399,00",,,"180,00",,,"401931,00","0,00","0,97","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","596262,00","402047,00","0,00",
3512,"608988,00",,,"25754,00",,,"150,00",,,"54266,00",,,"0,00",,,"608988,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","736316,00","636140,00","0,00",
3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"118663,00",,"471779,00"
3515,"12533363,00","12533363,00","12533363,00","901729,00","901729,00","901729,00","1179417,00","1179417,00","1179417,00","3707286,00","3707286,00","3707286,00","0,00","0,00","0,00","12533363,00","5725,00","1,00","0,00","3282123,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9501,00","6322224,00","6171642,00","17815931,00","783369,00","6323473,00","14613372,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3516,"471610,00",,"471610,00","2441,00",,"2441,00","0,00",,"0,00","1855538,00",,"1855538,00","0,00",,"0,00","471610,00","23998,00","0,99",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"13832,00","602832,00",,,"43468,00","1259,00",,"1259,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"3187104,00",,"3469905,00"
3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"213398,00",,"259132,00"
3519,"144155,00",,"144155,00","1212,00",,"1212,00","0,00",,"0,00","3832690,00",,"3832690,00","0,00",,"0,00","144155,00","16655,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"138630,00","787970,00",,,"412072,00","29,00",,"29,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,"0,00","0,00",,,,,,"71,00",,"20750,00"
3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"2061697,00",,"3073955,00"
3523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"51409,00",,"267302,00"
3524,"1073236,00",,,"378,00",,,"0,00",,,"2484,00",,,"0,00",,,"1073236,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1048582,00","839674,00","0,00",
3525,"10373224,00","10373224,00","10373224,00","846387,00","846387,00","846387,00","35205,00","35205,00","35205,00","2296928,00","2296928,00","2296928,00","0,00","0,00","0,00","10373224,00","0,00","1,00","0,00","16012,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","848521,00","8039543,00","12113613,00","0,00","8297760,00","12945549,00","59637,00","59637,00","59637,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3527,"4606233,00",,"4606233,00","604,00",,"604,00",,,,"596289,00",,"520353,00","381480,00",,"381480,00","4606233,00",,"1,01",,,,,,,,,,,,,,"605682,00","4621068,00",,,"3325824,00","5323,00",,"5323,00","191580,00",,"191580,00",,,,,,,,,,,,,,,,,,,,,,,,,,"15326,40",,,,,,,,
3528,"2193251,00",,"2193251,00","3855,00",,"3855,00",,,,"2574124,00",,"2526174,00",,,,"2193251,00",,"0,93",,,,,,,,,,,,,,"2184591,00","2628550,00",,,"2575248,00","74288,00",,"74288,00","0,00",,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,
3529,"3522287,00","3522287,00","3522287,00","639184,00","639184,00","639184,00","54,00","54,00","54,00","3894491,00","3894491,00","3894491,00","0,00","0,00","0,00","3522287,00","0,00","1,00","0,00","3086813,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4269052,00","2701951,00","8849757,00","631015,00","80730,00","2536315,00","0,00","0,00","0,00","529116,00","529116,00","529116,00","42329,31","42329,31","6703,25","35626,06","0,00","0,00","0,00","6703,25","42329,31","6703,25","35626,06","0,00","0,00","0,00","35626,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"263459,00",,"350320,00"
3531,"11916691,00","11916691,00","11916691,00","420319,00","420319,00","420319,00","0,00","0,00","0,00","1882901,00","1882901,00","1882901,00","0,00","0,00","0,00","11916691,00","48888,00","1,00","0,00","9981,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4845830,00","5621677,00","13093091,00","59589,00","17842052,00","17851436,00","0,00","0,00","0,00","3076625,00","3076625,00","3076625,00","246130,00","246130,00","123039,00","123091,00","0,00","0,00","0,00","123039,00","246130,00","123039,00","123091,00","0,00","0,00","0,00","123091,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,"48420,00",,"55942,00"
3533,"74390,00",,,"1567,00",,,"0,00",,,"110849,00",,,"0,00",,,"74390,00","0,00","0,78","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"5734,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","458,71","0,00","0,00","0,00","0,00","111635,00","8859,00","0,00",
3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37458,00",,"65631,00"
3536,"89773,00",,,"1,00",,,"0,00",,,"84478,00",,,"0,00",,,"89773,00","0,00","0,43","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","158150,00","43903,00","0,00",
354,"860179950,00","860179950,00","860179950,00","45891679,00","45891679,00","45891679,00","661076,00","661076,00","661076,00","3069290948,00","3071769633,00","3071769634,00","3459,00","3459,00","3459,00","893237114,00","187212971,00","0,95","163440266,00","2688697749,00","0,00","0,00","93827998,00","0,00","0,00","93827998,00","0,00","0,00","93827998,00","2131480,00","2692192072,00","983645095,00","1313837203,00","668477529,00","1593807601,00","2357678240,00","1590744546,00","1590999818,00","1590999818,00","131676700,00","131676700,00","131676700,00","7340657,00","7340657,00","2978810,00","4361847,00","826087,00","379800,00","415974,00","2978810,00","7340657,00","2978810,00","4361847,00","826087,00","379800,00","415974,00","4361847,00","826087,00","379800,00","133611,00","689,00","125858,00","7064,00","34572,00","0,00","30313,00","415974,00","2233781,00",,,,,,,,
356,"668995,00",,"668995,00","19168,00",,"19168,00","22053,00",,"22053,00","1016929,00",,"966475,00",,,,"668995,00","93,00","1,00",,,,,"20207,00",,,,,,"20207,00",,,,"1158260,00",,,"1022843,00","609998,00",,"609998,00","56806,00",,"56806,00","4032,25",,,,,,,"738,70","4032,25","738,70","3293,55","512,24","256,12","256,12","3293,55","512,24","256,12",,,,,,,,"256,12","0,00",,,,,,,,
384,"415452,00",,,"3076,00",,,"0,00",,,"4541,00",,,"0,00",,,"415452,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","430926,00","311060,00","0,00",
415,"15098763,00","15098763,00","15098763,00","7431332,00","7431332,00","7431332,00","79864,00","79864,00","79864,00","55721429,00","55721429,00","55721429,00","0,00","0,00","0,00","15098763,00","0,00","1,00","0,00","8419231,00",,,,,,,,,,"46026,00","31571078,00","41728835,00","65838771,00","16321317,00","35649234,00","57968577,00","2194119,00","2194119,00","2194119,00","2584525,00","2584525,00","2584525,00","206762,00","206762,00","184944,00","21818,00","0,00","0,00","0,00","184944,00","206762,00","184944,00","21818,00","0,00","0,00","0,00","21818,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
429,"56476828,00","56476828,00","56476828,00","11517587,00","11517587,00","11517587,00","40631,00","40631,00","40631,00","116459936,00","116375561,00","116375561,00",,,,"59498113,00",,"1,18","822000,00","46153174,00",,,"164592,00",,,"164592,00",,,"164592,00","140721,00","75389041,00","25837545,00","52463500,00","55136780,00","41759843,00","61835104,00","13457814,00","13457814,00","13457814,00","29957266,00","29957266,00","29957266,00","2084572,56","2084572,56","2065973,97","18378,40","214408,08","139499,36","43387,44","2065973,97","2084572,56","2065973,97","18378,40","214408,08","139499,36","43387,44","18378,40","214408,08","139499,36","97600,61","64502,63","30036,45","3061,53","0,00","220,19","31521,28","43387,44","0,00",,,,,,,,
435,"586831,00","586831,00","586831,00","36102,00","36102,00","36102,00","0,00","0,00","0,00","574291,00","574291,00","574291,00","0,00","0,00","0,00","1370588,00","28774,00","1,18","0,00","4764,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6646,00","930435,00","1515889,00","2916426,00","956,00","1982993,00","1997778,00","26064,00","26064,00","26064,00","921925,00","921925,00","921925,00","73748,00","73748,00","33562,00","40186,00","6,00","3,00","3,00","33562,00","73748,00","33562,00","40186,00","6,00","3,00","3,00","40186,00","6,00","3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,00","0,00",,,,,,,,
436,"36503848,00","36503848,00","36503848,00","7664353,00","7664353,00","7664353,00","5007,00","5007,00","5007,00","313137427,00","308932920,00","308932920,00","0,00","0,00","0,00","92140899,00","2707600,00","1,07","7386937,00","186626398,00",,,"10900832,00",,,"10900832,00",,,"10900832,00","121658,00","153092394,00","81075222,00","160348129,00","31011826,00","195465073,00","268261187,00","20555268,00","20555268,00","20555268,00","29559936,00","29559936,00","29559936,00","1967958,14","1967958,14","1961044,86","6913,28","261476,41","53842,83","48270,18","1961044,86","1967958,14","1961044,86","6913,28","261476,41","53842,83","48270,18","6913,28","261476,41","53842,83","78856,43","17315,94","3463,19","58077,30","56503,90","0,00","159363,40","48270,18","56503,90",,,,,,,,
438,"1165142,00",,"1165142,00","133366,00",,"133366,00",,,,"2710316,00",,"2489372,00",,,,"1165142,00",,"0,98",,,,,,,,,,,,,,"341581,00","1079884,00",,,"851010,00","444202,00",,"444202,00","25,00",,"25,00","0,00","0,00","0,00","0,00","2,00","1,00","1,00","0,00","0,00","0,00","0,00","2,00","1,00","1,00","0,00","2,00","1,00",,,,,,,,"1,00",,,,,,,,,
444,"271993,00",,"271993,00","116,00",,"116,00",,,,"508817,00",,"431948,00",,,,"271993,00",,"1,00",,,,,,,,,,,,,,"76454,00","322805,00",,,"253991,00","7524,00",,"7524,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
478,"2557609,00","2557609,00","2557609,00","144257,00","144257,00","144257,00",,,,"2457192,00","2457192,00","2457192,00",,,,"2557609,00",,"0,99",,"254813,00",,,,,,,,,,"2875,00","1531165,00","2055297,00","4737048,00","183,00","2130038,00","2464215,00","21798,00","21798,00","21798,00","2950,00","2950,00","2950,00","236,00","236,00","197,00","39,00","0,00","0,00","0,00","197,00","236,00","197,00","39,00","0,00","0,00","0,00","39,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
480,"5928783,00","5928783,00","5928783,00","478907,00","478907,00","478907,00","1261,00","1261,00","1261,00","12925930,00","12390141,00","12390141,00",,,,"5928783,00",,"1,00",,"6075032,00",,,,,,,,,,"37690,00","8788894,00","5917414,00","10387037,00","1067463,00","9583742,00","9869522,00","748335,00","748335,00","748335,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
481,"1841545,00","1841545,00","1841545,00","69980,00","69980,00","69980,00",,,,"2611444,00","2556079,00","2556079,00",,,,"1841545,00",,"0,89",,"1302996,00",,,,,,,,,,"23533,00","1642827,00","809517,00","1553281,00","2067609,00","1121638,00","1314870,00","3368390,00","3368390,00","3368390,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
485,"5408752,00","5408752,00","5408752,00","733771,00","733771,00","733771,00","151242,00","151242,00","151242,00","32106565,00","30185896,00","30185896,00","0,00","0,00","0,00","13649340,00","527115,00","1,01",,"13768970,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","43926,00","8041335,00","11634590,00","14990397,00","892442,00","13145241,00","18161602,00","333163,00","333163,00","333163,00","2238394,00","2238394,00","2238394,00","140453,61","140453,61","44860,15","95593,46","4416,92","2208,46","2208,46","44860,15","140453,61","44860,15","95593,46","4416,92","2208,46","2208,46","95593,46","4416,92","2208,46","3127,81","2606,51","521,30",,,,,"2208,46","31073,16",,,,,,,,
492,"2557748,00",,"2557748,00","11381,00",,"11381,00",,,,"1503627,00",,"1502210,00",,,,"2557748,00",,"0,99",,,,,,,,,,,,,,"966728,00","3012733,00",,,"1618230,00","819490,00",,"819490,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
493,"4259736,00","4259736,00","4259736,00","174574,00","174574,00","174574,00","465,00","465,00","465,00","19793011,00","18646434,00","18646434,00",,,,"21939961,00","36750,00","1,00",,"6677763,00",,,,,,,,,,"170774,00","9090502,00","21781220,00","25261650,00","2525313,00","14250050,00","18893878,00","948812,00","948812,00","948812,00","2807164,00","2807164,00","2807164,00","224447,08","224447,08","37045,27","187401,81",,,,"37045,27","224447,08","37045,27","187401,81",,,,"187401,81",,,"126,06","105,05","21,01",,,,,,,,,,,,,,
503,"70736,00",,,"6062,00",,,,,,"659780,00",,,,,,"70736,00","62793,00","1,08",,,,,,,,,,,,"1679,00",,,,,,,"13072,00",,,"21858,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1748,63",,,,"322447,00","367656,00","290344,00",,
52,"3087174,00","3087174,00","3087174,00","17957,00","17957,00","17957,00",,,,"4128528,00","4128399,00","4128399,00",,,,"3087174,00",,"1,00",,"347374,00",,,,,,,,,,"3729,00","2304434,00","2004890,00","4135874,00","244462,00","2492970,00","2981158,00","199036,00","199036,00","199036,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
520,"10720779,00","10720779,00","10720779,00","2206,00","2206,00","2206,00","0,00","0,00","0,00","36663667,00","36642110,00","36642110,00","0,00","0,00","0,00","10982860,00","2771167,00","1,00","644509,00","822216,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","25021146,00","468961,00","2903673,00","3548739,00","1220256,00","1835712,00","1029942,00","1029942,00","1029942,00","4550935,00","4550935,00","4550935,00","358508,56","358508,56","48430,43","310078,13","640,58","320,29","320,29","48430,43","358508,56","48430,43","310078,13","640,58","320,29","320,29","310078,13","640,58","320,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","320,29","4925,64",,,,,,,,
524,"609254,00","609254,00","609254,00","40545,00","40545,00","40545,00",,,,"3982377,00","3818174,00","3818174,00",,,,"609254,00","227365,00","0,99",,"1172397,00",,,,,,,,,,"19490,00","2923060,00","662311,00","1043737,00","1114192,00","700561,00","1066412,00","545038,00","545038,00","545038,00","27324,00","27324,00","27324,00",,,,,,,,,,,,,,,,,,,,,,,,,,"2185,92",,,,,,,,
53,"5190984,00","5190984,00","5190984,00","25915,00","25915,00","25915,00",,,,"9693512,00","9193428,00","9193428,00",,,,"5190984,00","180188,00","1,00",,"2152166,00",,,,,,,,,,"17411,00","8436081,00","2341855,00","4807968,00","1052834,00","4725826,00","5069199,00","2047748,00","2047748,00","2047748,00","1819050,00","1819050,00","1819050,00","123204,38","123204,38","90396,65","32807,73","22319,60","11159,80","11159,80","90396,65","123204,38","90396,65","32807,73","22319,60","11159,80","11159,80","32807,73","22319,60","11159,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11159,80","0,00",,,,,,,,
537,"1052920,00",,"1052920,00","3343,00",,"3343,00",,,,"924908,00",,"867051,00",,,,"1052920,00",,"1,00",,,,,,,,,,,,,,"475495,00","1129848,00",,,"705278,00","105025,00",,"105025,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
538,"148890,00",,"148890,00","1130,00",,"1130,00","0,00",,"0,00","589405,00",,"566667,00","0,00",,"0,00","148890,00","0,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"481507,00","553444,00",,,"332815,00","300001,00",,"300001,00","7237,00",,"7237,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","578,97",,,,,,,,
554,"3814206,00","3814206,00","3814206,00","693860,00","693860,00","693860,00","8994,00","8994,00","8994,00","10376627,00","10077008,00","10077008,00",,,,"3814206,00",,"1,00","1652207,00","4539704,00",,,,,,,,,,"296814,00","11377466,00","3942297,00","7054950,00","4357597,00","5267153,00","7265406,00","6481625,00","6481625,00","6481625,00","9173234,00","9173234,00","9173234,00","660558,45","660558,45","140212,20","520346,25","73300,26","36650,13","36650,13","140212,20","660558,45","140212,20","520346,25","73300,26","36650,13","36650,13","520346,25","73300,26","36650,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","36650,13","0,00",,,,,,,,
